gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,1,0.17576187209864347,-0.8880281127327652
1,0,0,0,-0.7888002190384014,1,0,1,2,0,0,0,0,0,0,1,1,0.29873485011093664,-0.5837221946187243
0,0,0,0,0.10704778280226633,1,0,2,1,1,1,1,1,1,1,0,3,-1.462769970065154,-0.6967532583676439
1,0,1,0,1.4100994218432374,0,1,0,2,2,0,2,0,2,2,1,0,-0.4590445819648154,0.5479340507722437
1,0,0,1,0.758573602322752,1,0,0,0,0,0,2,0,0,1,0,1,-0.562075995975115,0.033978009732806534
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,2,0,0,0,0,3,-0.44907379996381874,-0.983169209131885
0,0,1,1,1.5729808767233588,1,2,1,2,0,2,2,0,2,2,0,2,1.1861344481996465,2.1529575086901565
1,1,1,0,-0.13727439951791576,1,2,1,0,0,0,2,0,0,0,1,2,0.4831943171293762,0.059478382428698684
0,0,1,0,0.025607055362205634,1,0,1,2,0,2,2,2,2,1,1,2,1.2958130502106107,0.4770580148968967
0,0,0,1,-0.8702409464784621,0,1,0,2,0,0,2,0,0,1,1,3,-0.9542600880143203,-0.8281595906768386
1,0,0,1,-0.7888002190384014,1,0,1,0,0,0,0,2,0,0,1,1,0.4499583771260538,-0.5496187550098584
1,0,1,1,0.3920903288424788,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.6231418883968898
0,0,0,0,-0.9924020376385531,0,1,0,0,2,0,0,0,0,0,1,3,-1.1802644800369129,-0.9056533703313965
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6767399889865777,-0.9861913121243912
1,0,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,2,1.4437129832253957,2.453358957974463
1,0,1,1,0.5956921474426305,1,2,1,0,2,0,0,2,0,0,0,2,0.7457582431556239,0.7666504826751588
1,0,1,1,-0.0965540357978854,1,2,1,0,0,0,0,2,0,0,0,2,0.6875953481498096,0.10156723286447886
1,0,1,0,0.758573602322752,1,2,1,2,0,2,2,2,2,1,1,2,1.5550533822365258,1.517940874783024
0,0,1,0,-0.6666391278783103,1,0,1,0,2,0,0,2,2,0,1,0,0.9933659961803764,-0.36114541217793633
0,0,1,0,0.06632741908223598,1,2,1,0,0,2,0,2,2,0,1,2,1.1861344481996465,0.5007054193346098
1,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,2,0.7241548821534641,-0.7191653506332376
0,0,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.3265026160515319,-0.1799515875031462
1,1,0,0,1.125056875803025,1,2,0,2,2,0,0,0,2,1,1,2,0.23226297010429173,0.924196902912236
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.6963061272506461,2.711142137320652
1,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,3,-1.4710789550659844,-0.8930575980049653
0,0,1,1,1.3286586944031769,1,2,0,2,2,0,2,2,2,2,1,0,0.5895493251400082,1.2950332051532756
1,0,1,1,-0.015113308357824713,1,0,2,1,1,1,1,1,1,0,1,1,-1.505976692069473,-0.7081798959597478
0,0,1,1,1.4100994218432374,1,2,1,2,0,0,2,0,2,1,1,1,0.9833952141793793,1.79195958553421
1,0,1,0,0.5142514200025698,1,0,0,2,2,2,0,2,2,1,0,0,0.466576347127715,0.5813757160031886
0,0,1,1,1.125056875803025,0,1,0,2,0,2,2,2,2,2,0,1,-0.16324471593524553,0.578155080697306
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,2,-0.3094828519498643,-0.9813162408737061
0,0,0,0,1.0436161483629645,1,0,0,2,2,2,2,0,0,2,1,1,0.004596781081533054,0.6687078747428397
0,0,0,0,-0.9516816739185228,1,2,1,0,0,0,0,2,2,0,1,2,0.9966895901807084,-0.6131711544362122
0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,0,2,0.31867641411292996,-0.9729778837119004
1,0,1,1,-0.9924020376385531,1,2,2,1,1,1,1,1,1,1,0,3,-1.341458789053027,-0.9158005774595197
1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,2,-0.6518130339840859,-0.9623233162273711
0,0,1,1,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,1,-1.479387940066815,-0.620450672593344
0,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,3,0.32200000811326246,-0.9729337654200391
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,1,0,3,-1.2932666760482092,-0.9943752552646818
0,0,0,0,-0.9109613101984924,1,2,1,0,0,2,0,2,2,0,1,2,1.1911198392001445,-0.5380377033962396
1,0,0,0,-0.13727439951791576,0,1,0,0,0,0,0,0,0,1,1,3,-1.3265026160515319,-0.6581056346970532
0,0,1,1,1.0436161483629645,1,2,0,2,0,2,2,2,0,2,0,3,0.36686852711774764,0.9423736391591347
1,0,0,0,-0.748079855318371,1,0,2,1,1,1,1,1,1,1,0,3,-1.5093002860698053,-0.8624836217450117
1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,-0.9435289238944127
0,0,1,1,-1.1145631287986442,1,0,1,0,2,0,0,0,2,0,1,2,0.6261088591436628,-0.8274536980070561
0,0,0,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,1,0,0,-1.4827115340671475,-0.8333434899705537
1,0,1,1,-0.30015585439803716,1,0,2,1,1,1,1,1,1,1,0,2,-1.491020519067978,-0.7827839274973836
0,0,1,0,0.5549717837226001,1,0,0,0,2,0,2,2,0,2,1,1,-0.018668376920792765,0.3219601598581274
1,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,0,2,-0.46402997296531395,-0.9833677414452612
0,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,0,-0.5421344319731216,-0.9844045213040044
0,0,1,0,1.4508197855632678,1,2,1,2,2,0,0,0,0,2,1,0,0.6626683931473177,1.5138378736399134
1,0,1,0,-0.5851984004382496,1,0,0,0,0,0,0,0,0,0,1,0,-0.6784017859867437,-0.6669292930693342
0,0,0,0,-0.9924020376385531,1,0,1,0,0,0,0,2,0,0,1,0,0.5064594751317021,-0.7302169827445196
1,0,0,0,1.2879383306831464,1,0,2,1,1,1,1,1,1,2,0,3,-1.502653098069141,-0.4586468371916413
0,1,0,0,-1.1552834925186746,1,2,1,0,0,2,0,2,0,0,1,2,0.8122301231622688,-0.853042307286671
0,0,0,0,1.247217966963116,1,2,0,2,2,2,2,2,0,2,1,1,0.5014740841312035,1.1390088659854167
1,0,0,1,0.880734693482843,1,0,1,2,2,0,2,2,2,1,1,2,1.3656085242175875,1.5648386190316974
1,0,1,0,0.880734693482843,1,0,0,2,2,0,0,2,2,2,1,0,0.32532360211359457,0.8434163105140033
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,0,0,2,0,0,0.16911468409797886,1.2452898310795415
1,1,0,0,-1.1552834925186746,0,1,0,0,2,0,0,2,2,0,1,1,-0.4590445819648154,-0.9143005555362319
0,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.8770402061687477,1.922748261757345
0,1,1,0,1.125056875803025,0,1,0,0,2,0,0,2,2,2,1,1,-0.5088984919697991,0.2769815613054252
1,0,1,1,-0.5037576729981889,1,0,1,0,0,0,0,2,2,0,1,2,0.8454660631655913,-0.2219963196470651
0,1,0,0,0.10704778280226633,1,0,1,0,0,0,0,0,0,0,0,2,0.19237984210030468,0.061441646416531125
0,0,0,0,-1.2367242199587352,1,0,0,0,2,0,0,0,0,0,1,1,-0.5221928679711283,-0.9655880698251151
0,0,0,0,-0.2594354906780068,0,1,0,0,0,2,0,2,2,0,1,1,-0.47898614596680894,-0.4421686551814066
1,0,1,0,-0.748079855318371,1,2,1,0,2,2,0,0,0,0,1,2,0.5945347161405068,-0.4829780751532062
1,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.3303089931140931,-0.9728234696903856
0,0,1,1,0.8400143297628127,1,0,2,1,1,1,1,1,1,1,1,0,-1.4926823160681442,-0.5471922489574811
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.5109620830699715,-0.9972650033816037
1,0,0,0,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,0,1,-1.477726143066649,-0.5065813612990578
0,0,0,1,-1.1145631287986442,1,0,0,0,0,0,2,0,0,0,1,3,-0.4573827849646494,-0.8792485726523456
0,0,0,0,0.8400143297628127,1,2,1,0,2,2,0,2,2,2,0,2,1.3556377422165908,1.5011318055838287
0,0,1,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,2,-1.4827115340671475,-0.9654557149495309
1,0,0,0,0.6771328748826912,1,2,1,0,2,0,0,2,2,0,0,2,1.1279715531938321,1.1650827764755072
1,0,1,1,-1.2367242199587352,1,0,1,0,0,2,2,0,2,0,0,1,0.8388188751649267,-0.9219330200282548
1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.09931921009100189,-0.954315846254526
0,0,1,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,1,0.3319707901142591,-0.9045283538889306
1,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,2,2,0,1,2,0.966777244177718,-0.7253639706397651
1,0,1,0,-0.748079855318371,1,0,0,0,0,0,0,0,0,1,0,2,-0.6700928009859131,-0.7228712871495957
1,0,1,0,-0.5851984004382496,1,2,1,2,0,0,0,2,2,0,1,2,1.1512367111961581,-0.23682006571249714
1,0,0,0,-0.21871512695797646,1,2,1,0,0,2,0,0,0,0,1,2,0.5496661971360212,-0.003059296284842858
0,0,1,1,1.369379058123207,1,0,0,2,0,0,0,2,0,2,1,2,-0.16656830993557784,0.7575400554057787
0,0,1,0,0.43281069256250915,1,2,0,2,2,0,2,2,2,2,0,1,0.720831288153132,0.5712285088750655
1,0,1,0,1.4915401492832983,1,2,1,2,2,2,2,2,2,2,1,0,1.5882893222398482,2.4383146204497237
1,0,1,0,1.5729808767233588,1,2,1,0,2,2,0,0,2,0,1,0,0.9468356801757247,1.9366675828396185
0,1,0,0,0.7178532386027215,1,2,1,2,2,0,0,0,0,0,1,2,0.6194616711429987,0.809114338591761
1,0,0,0,0.758573602322752,1,0,2,1,1,1,1,1,1,1,0,2,-1.517609271070636,-0.5611556883316158
1,0,1,0,-0.21871512695797646,1,2,0,2,0,0,2,2,2,1,0,3,0.534710024134526,-0.03325826706397468
1,0,1,1,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,-0.40566076866609396
0,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,2,0,1,2,0.4931650991303729,-0.9197271054351845
0,0,0,0,-1.0738427650786138,1,0,0,0,0,0,2,0,0,0,1,0,-0.5022513039691348,-0.8878295804193889
0,0,1,0,1.0843365120829946,1,2,1,0,2,0,0,2,2,0,0,2,1.2077378092018058,1.6589208764261434
1,1,1,0,-0.9109613101984924,1,0,1,0,2,2,2,2,0,0,1,3,0.9219087251732329,-0.5936708694334712
1,1,1,0,-0.13727439951791576,1,2,1,0,0,2,0,2,2,0,1,2,1.1213243651931677,0.3195998312435423
1,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.964860118009402
0,1,0,0,-0.46303730927815856,1,2,1,0,0,0,0,2,2,0,1,2,0.9800716201790471,-0.1349950480963745
0,0,1,0,1.2064976032430856,1,0,1,2,0,2,2,2,2,1,1,2,1.3140928172124378,1.9120495759809544
1,0,1,1,0.14776814652229667,1,0,2,1,1,1,1,1,1,2,0,1,-1.505976692069473,-0.6729073216165545
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.9773014763143181
0,0,1,0,1.4915401492832983,1,2,1,2,2,2,2,2,2,2,1,2,1.7029533152513108,2.6043538118701215
0,0,0,0,-1.2367242199587352,0,1,0,0,0,0,2,0,0,0,1,2,-1.125425179031431,-0.9797279823666953
0,0,1,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,1,0.6792863631489789,-0.7289816705724003
0,1,1,0,-1.1960038562387048,0,1,0,0,2,0,0,0,0,0,1,2,-1.1304105700319294,-0.9692278289036811
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6318714699820923,-0.9855957151842623
0,0,0,0,-0.8295205827584317,1,0,1,2,0,0,2,2,2,0,1,0,1.1346187411944968,-0.5112358410904361
1,0,0,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,1,0,0.36022133911708304,-0.3903076030983251
0,0,0,0,-0.5037576729981889,0,1,0,0,0,0,0,0,0,0,0,1,-1.3248408190513656,-0.7825633360380766
1,0,0,0,-0.4223169455581282,1,2,0,2,2,0,0,0,0,0,0,2,-0.19149526493806968,-0.4522276257258069
0,0,0,1,-1.1145631287986442,1,0,0,0,0,0,0,0,0,0,0,3,-0.6235624849812617,-0.9079695806541203
0,0,0,0,-0.3408762181180675,1,2,2,1,1,1,1,1,1,2,0,1,-1.3165318340505352,-0.7618056797172855
1,0,1,1,1.2879383306831464,1,0,0,2,0,2,2,2,0,2,0,3,0.14917312009598557,0.9564914925547844
1,0,0,0,-0.2594354906780068,1,0,1,0,0,2,2,2,2,0,1,2,1.1263097561936661,0.11350123081298899
1,1,1,0,1.4508197855632678,1,2,1,0,2,2,0,2,2,0,1,2,1.3473287572157604,2.2147010581501925
0,0,0,0,1.125056875803025,1,0,2,1,1,1,1,1,1,2,0,3,-1.4677553610656522,-0.5235669036656987
1,0,1,1,-0.30015585439803716,1,2,0,0,0,0,2,0,0,1,1,3,-0.32111543095102724,-0.3589615567307968
0,0,1,0,0.758573602322752,1,2,2,1,1,1,1,1,1,2,0,3,-1.304899255049372,-0.4405142192366039
0,0,1,0,-1.0331224013585834,1,0,0,2,0,2,2,2,2,0,0,0,0.5480044001358552,-0.7498496226228448
1,0,0,1,0.26992923768238775,1,0,2,1,1,1,1,1,1,1,0,0,-1.5093002860698053,-0.6620101035267875
0,0,1,1,1.6137012404433893,1,0,0,2,0,2,2,2,2,2,1,0,0.5214156481331973,1.5913978307322634
0,0,1,0,-0.21871512695797646,1,2,1,0,0,0,0,2,2,0,0,1,1.0049985751815391,0.08065516252217307
1,0,1,1,0.9621754209229036,1,0,1,0,2,2,2,0,0,1,1,3,0.7008897241511383,1.1091628415411763
0,0,1,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,1,0,-1.5009913010689746,-0.5053681082728692
1,0,0,0,-0.62591876415828,1,2,1,2,2,2,2,2,0,0,1,0,1.392197276220246,-0.26807787549630263
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,2,-0.28289409994720643,-0.9809632945388147
1,0,1,1,0.10704778280226633,1,0,2,1,1,1,1,1,1,2,0,3,-1.5009913010689746,-0.7027092277689336
1,0,1,1,-0.7888002190384014,1,2,0,0,2,2,2,2,0,0,1,2,0.2671607071077802,-0.5954576602538582
0,0,1,1,1.4915401492832983,1,0,2,1,1,1,1,1,1,2,0,0,-1.4960059100684764,-0.39897684744909107
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.5126238800701375,-0.9972870625275345
1,0,0,0,-1.0331224013585834,1,0,1,0,0,2,0,0,0,0,0,3,0.32864719611392706,-0.7655336753795743
0,1,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.7278802702538025,2.6459132428035645
1,0,0,0,-1.1960038562387048,1,0,1,0,0,2,2,2,2,0,1,2,1.1279715531938321,-0.8762264696598393
1,0,0,0,0.8400143297628127,1,0,0,0,0,2,0,0,2,1,1,2,-0.12169979093109246,0.4756682887032624
1,0,0,1,0.22920887396235737,1,2,1,0,2,0,0,0,0,0,1,3,0.5679459641378485,0.38028454169890474
0,0,0,0,-1.1552834925186746,1,2,1,0,2,0,0,0,0,0,1,3,0.5164302571326987,-0.8627483314961801
0,0,0,0,1.2064976032430856,1,2,0,0,2,2,2,2,2,2,0,0,0.6560212051466532,1.2853712992356277
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,2,0,0,0,0,3,-0.5221928679711283,-0.9841398115528358
0,0,0,0,0.5549717837226001,1,2,1,2,2,0,0,0,0,0,0,3,0.6477122201458225,0.6917155639485625
1,0,0,0,-0.5444780367182193,1,2,0,0,0,2,2,0,0,0,0,2,-0.1732154979362424,-0.5008018650652138
0,0,0,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.8836873941694119,1.9489104088311584
1,0,1,1,0.22920887396235737,1,2,2,1,1,1,1,1,1,2,0,1,-1.3198554280508674,-0.5805015593128419
1,0,1,0,1.5729808767233588,1,2,1,0,2,2,0,2,2,1,1,0,1.3606231332170895,2.290805111611116
0,0,1,0,-0.6666391278783103,1,2,1,0,2,0,0,2,2,0,1,2,1.1711782751981514,-0.3286743493679423
0,1,1,0,1.369379058123207,1,2,1,0,0,2,2,2,2,1,1,1,1.3689321182179202,2.071581319351795
0,1,0,0,-0.8702409464784621,1,0,1,0,2,0,0,2,2,0,1,2,1.0049985751815391,-0.5115226099875352
1,0,1,1,1.369379058123207,1,2,0,2,0,2,2,2,2,2,1,3,0.6394032351449919,1.5152496589794784
1,0,0,0,-0.1779947632379461,1,0,1,0,0,2,2,0,2,0,0,2,0.8720548151682491,0.15283268800743155
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,2,0,0,3,-0.9874960280176428,-0.9903163724134325
0,0,1,1,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,1,1,1.4869197052297147,2.4596678737106434
0,0,1,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.8693440161294602
0,0,1,0,0.6771328748826912,1,0,2,1,1,1,1,1,1,1,0,1,-1.5209328650709681,-0.6004650863801275
0,1,0,0,0.35136996512244845,1,2,1,0,2,2,0,2,2,0,1,2,1.3174164112127704,0.8180482926936955
1,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.18905624809997262,-0.9746984970944953
1,1,1,0,-0.21871512695797646,1,2,1,0,0,0,0,0,0,0,1,2,0.356897745116751,-0.17020144500177564
1,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,0,-1.4660935640654862,-0.9645071716745106
1,0,0,0,0.43281069256250915,0,1,0,2,0,2,0,0,0,1,1,1,-0.9825106370171443,-0.3600203957354705
1,0,0,1,0.5956921474426305,1,0,0,2,2,0,0,0,0,0,1,2,-0.31446824295036285,0.16514169143676358
0,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,0,0,-0.5055748979694671,-0.9839192200935288
0,0,0,0,-0.7073594915983407,1,0,0,0,0,2,0,0,2,0,1,2,-0.17653909193657447,-0.6119579014100236
0,0,0,1,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,2,0.2089978121019659,-0.7972547272279245
1,0,0,0,-0.748079855318371,1,0,2,1,1,1,1,1,1,0,0,1,-1.5009913010689746,-0.8732484849591945
0,0,1,0,0.43281069256250915,1,2,1,0,2,0,0,0,0,0,0,2,0.5214156481331973,0.49375678836643844
1,0,1,0,-0.13727439951791576,1,2,1,2,2,0,0,0,0,0,1,2,0.6543594081464871,0.08266254480186687
0,0,1,0,0.5549717837226001,1,2,2,1,1,1,1,1,1,1,1,0,-1.3397969920528607,-0.5354126650304859
0,0,0,0,-0.3408762181180675,1,0,0,0,0,2,0,0,0,0,1,1,-0.5138838829702976,-0.4616909993300783
1,0,1,1,0.758573602322752,0,1,0,2,2,2,0,2,2,1,0,2,-0.18152448293707302,0.32423225188898985
1,0,1,1,1.5322605130033284,0,1,0,0,2,2,2,2,2,1,0,2,-0.1466267459335843,0.8201439115571123
0,0,1,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,0,0,0,-0.626886078981594,-0.7825633360380766
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,3,-1.4993295040688086,-0.9756249812235848
0,1,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,2,0,1,2,0.6543594081464871,-0.6693778582676422
0,0,0,0,-0.7073594915983407,1,0,0,2,2,2,2,2,2,0,0,3,0.6543594081464871,-0.4376024119737512
0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.3464441800535252,-0.2184889154440834
0,0,0,1,-1.1552834925186746,1,0,2,1,1,1,1,1,1,1,1,3,-1.4744025490663168,-0.9683895813583143
0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,0,2,1,0,1.302460238211275,2.3281953639636566
1,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,1,0,3,-1.4760643460664828,-0.9279992851591979
0,1,0,0,-1.1145631287986442,0,1,0,0,2,0,0,0,0,0,0,2,-1.2068532320395708,-0.9479628122264837
1,0,1,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,0,0.6942425361504742,-0.71484175803082
0,1,0,0,-0.2594354906780068,1,0,1,0,0,0,0,2,2,0,1,2,0.8803638001690798,0.031794154285667064
0,0,1,0,1.4508197855632678,1,2,0,2,2,2,2,0,0,2,0,1,0.20401242110146783,1.161023893624258
1,0,1,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,1,0,3,-1.481049737066981,-0.9904487272890168
1,1,0,0,-0.9924020376385531,1,0,1,0,2,0,0,0,0,0,1,2,0.3236618051134285,-0.7381803344255032
0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.9805441707661314
1,0,0,0,-0.7888002190384014,1,2,1,2,0,0,0,2,2,0,0,3,1.109691786192005,-0.4630145480859204
1,1,0,0,0.06632741908223598,1,0,1,0,0,0,0,0,0,0,0,1,0.14584952609565352,-0.0020445755720306645
0,0,1,1,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,0,0,0.03118553308419093,1.0127864329699372
1,0,0,0,-0.46303730927815856,0,1,0,2,0,0,2,2,0,0,1,3,-0.7049905379894018,-0.5595233115327438
0,0,1,1,0.3106496014024181,1,2,1,0,0,2,2,0,0,0,1,2,0.6676537841478158,0.4514694056172818
1,0,0,0,-0.6666391278783103,0,1,0,2,2,2,2,2,0,2,0,3,-0.32942441595185784,-0.6015901028225934
0,0,0,0,-0.2594354906780068,1,0,0,0,2,2,0,0,0,1,1,3,-0.28954128794787104,-0.3205345245195131
1,0,1,0,0.6771328748826912,1,2,1,0,2,0,0,2,2,0,1,0,1.1396041321949948,1.1356117575120885
1,0,0,0,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,1,-1.5142856770703037,-0.6051195661715058
1,0,1,1,-0.8702409464784621,1,0,1,0,0,0,0,2,0,0,1,0,0.4898415051300408,-0.6226124688945529
1,0,1,0,1.6137012404433893,1,0,0,2,2,2,2,2,2,2,0,3,0.6543594081464871,1.6559208325795682
1,0,0,0,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,0,-1.4727407520661506,-0.5897443414578062
1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.5126238800701375,-0.9972870625275345
0,1,0,0,1.0843365120829946,1,2,1,2,2,2,0,0,0,0,1,2,0.830509890164096,1.4193585516187144
0,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,0,0.7706851981581158,1.8025038572890861
0,0,1,1,-0.30015585439803716,1,0,2,1,1,1,1,1,1,1,0,3,-1.4860351280674797,-0.7763205977396879
1,0,1,1,1.6137012404433893,1,2,1,2,2,0,2,2,2,2,1,1,1.4270950132237343,2.4883006451286955
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676457,-0.9913531522721757
0,0,1,0,0.10704778280226633,1,0,0,2,0,0,0,2,0,1,1,0,-0.08680205392760396,-0.028361136667358768
1,0,1,1,1.5729808767233588,1,0,1,2,2,2,0,2,2,1,1,0,1.325725396213601,2.2097377503157842
0,1,1,0,-0.7073594915983407,1,0,1,0,2,0,0,2,2,0,1,2,0.9933659961803764,-0.4388377241458705
0,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,1,0,3,-1.4727407520661506,-0.990426668143086
0,0,1,0,-0.2594354906780068,1,2,1,0,2,0,0,0,0,0,0,0,0.4831943171293762,-0.11644330636865373
0,1,1,1,-1.1960038562387048,1,0,1,2,0,0,2,2,0,0,1,3,0.7823177771592784,-0.8850060097402589
1,1,1,0,0.6771328748826912,1,0,0,0,2,0,0,0,0,2,0,3,-0.4972659129686364,0.05235327829308174
1,0,1,1,-0.21871512695797646,1,2,1,0,0,0,0,0,0,0,1,0,0.3652067301175816,-0.1547379837043532
1,0,0,0,-1.1960038562387048,1,0,0,0,0,0,2,0,0,0,1,3,-0.4740007549663106,-0.9405950574856292
0,0,1,1,0.5142514200025698,0,1,0,0,2,2,2,0,2,1,0,0,-0.4573827849646494,-0.006721114509339551
1,0,0,0,0.18848851024232702,1,2,1,0,2,0,2,2,2,1,1,1,1.3207400052131024,0.6610092328130246
0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.7312038642541347,2.734436595423474
0,0,0,0,1.2064976032430856,1,2,1,2,2,2,0,0,0,1,1,2,0.9069525521717376,1.5335808092478922
0,0,1,1,0.880734693482843,1,2,0,0,2,2,0,0,0,2,1,0,-0.16490651293541178,0.4264984524237264
1,0,1,1,-0.7073594915983407,1,0,1,2,0,0,2,2,2,1,0,2,1.2343265612044643,-0.27021761265158073
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,0,-1.4860351280674797,-0.9969341161926433
0,1,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.3148700370503688,-0.9946620241617811
1,0,0,0,1.6137012404433893,0,1,0,2,0,2,2,2,2,2,1,1,-0.11837619693076015,0.9311234747344765
0,0,0,0,-0.0965540357978854,1,2,0,2,0,2,0,2,2,1,1,1,0.4831943171293762,0.06501522805730489
0,0,1,0,0.3106496014024181,1,2,1,0,0,0,2,0,0,0,1,1,0.46823814412788106,0.3737329753574861
0,0,1,1,1.5729808767233588,1,2,0,2,2,2,2,0,0,2,0,3,0.21065960910213194,1.2993788569016238
1,0,0,0,-0.5851984004382496,0,1,0,0,2,2,0,0,0,0,1,1,-1.0390117350227925,-0.7410700825424252
1,0,0,0,-0.62591876415828,0,1,0,0,0,0,0,0,0,0,0,1,-1.3181936310507012,-0.8368950124653969
0,0,0,0,0.3106496014024181,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.6506937616643372
0,1,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,1,1.5301264272340338,2.471734226534738
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,-0.9884413450093228
1,0,0,0,0.8400143297628127,1,2,2,1,1,1,1,1,1,1,0,0,-1.3530913680541898,-0.4314037919672237
1,0,1,0,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,2,1.7112623002521414,2.772841568488827
0,0,1,0,-0.5037576729981889,1,0,1,2,2,0,2,2,0,0,1,2,1.0565142821866886,-0.16680433652844742
